"","region","year","value","age"
"3380","г. Балахна",1959,1.5074231827663,43
"3381","г. Богородск",1959,1.71951636819893,43
"3382","г. Бор",1959,1.62799275702502,43
"3383","г. Выкса",1959,1.87471570602378,43
"3384","г. Городец",1959,1.64878386457317,43
"3385","г. Кстово",1959,1.90719144800777,43
"3386","г. Нижний Новгород",1959,1.73354452657515,43
"3387","Городецкий район",1959,1.66952915873679,43
"3388","г. Павлово",1959,1.90663223491936,43
"3389","г. Саров",1959,1.97253667045175,43
"3390","Дальнеконстантиновский район",1959,1.84255284684539,43
"3391","Дивеевский район",1959,2.07670503846821,43
"3392","Княгининский район",1959,1.96589294173378,43
"3393","Ковернинский район",1959,2.16251638269987,43
"3394","Краснобаковский район",1959,1.66909524440323,43
"3395","Краснооктябрьский район",1959,1.45110879595178,43
"3396","Кстовский район",1959,1.92749854954123,43
"3397","Кулебакский район",1959,2.16442857952292,43
"3398","Лукояновский район",1959,1.86588921282799,43
"3399","Лысковский район",1959,1.72259823275052,43
"3400","Навашинский район",1959,1.74329919372412,43
"3401","Павловский район",1959,1.8738288569644,43
"3402","Первомайский район",1959,1.99703143975172,43
"3403","Перевозский район",1959,2.08053691275168,43
"3404","Пильнинский район",1959,1.65024338121809,43
"3405","Починковский район",1959,1.64285077686343,43
"3406","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1959,1.63097847468105,43
"3407","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1959,2.0206935409517,43
"3408","Семеновский район",1959,1.88350680544436,43
"3409","Сергачский район",1959,1.72814609416576,43
"3410","Сеченовский район",1959,1.71642213788025,43
"3411","Сокольский район",1959,2.12356411052468,43
"3412","Сосновский район",1959,1.80134757299354,43
"3413","Спасский район",1959,1.69984343547305,43
"3414","Тонкинский район",1959,1.93823023276877,43
"3415","Тоншаевский район",1959,2.01246660730187,43
"3416","Уренский район",1959,1.96939287506272,43
"3417","Чкаловский район",1959,1.90153069275682,43
"3418","Шарангский район",1959,1.95275360198932,43
"3419","Шатковский район",1959,2.01635846372688,43
"3420","Шахунский район",1959,1.94715511581045,43
"3421","Ардатовский район",1960,1.90752022370918,42
"3422","Арзамасский район",1960,1.96834946377191,42
"3423","Балахнинский район",1960,1.74436319317489,42
"3424","Богородский район",1960,1.84224353080257,42
"3425","Большеболдинский район",1960,2.13583282114321,42
"3426","Большемурашкинский район",1960,1.95713708046907,42
"3427","Борский район",1960,1.69743662015941,42
"3428","Бутурлинский район",1960,1.84515417151965,42
"3429","Вадский район",1960,1.8539976825029,42
"3430","Варнавинский район",1960,2.03110393473273,42
"3431","Вачский район",1960,1.82372124957089,42
"3432","Ветлужский район",1960,1.87610241060452,42
"3433","Вознесенский район",1960,2.04247535819531,42
"3434","Володарский район",1960,1.79215618187781,42
"3435","Воротынский район",1960,1.76827292505671,42
"3436","Воскресенский район",1960,1.73606944277771,42
"3437","Выксунский район",1960,1.91870139572792,42
"3438","Гагинский район",1960,2.11946050096339,42
"3439","г. Арзамас",1960,1.8680456161411,42
"3440","г. Балахна",1960,1.6774464952411,42
"3441","г. Богородск",1960,1.68244553439033,42
"3442","г. Бор",1960,1.78224129837033,42
"3443","г. Выкса",1960,1.83735135486386,42
"3444","г. Городец",1960,1.64249079638778,42
"3445","г. Кстово",1960,1.99526239067055,42
"3446","г. Нижний Новгород",1960,1.72405613455152,42
"3447","Городецкий район",1960,1.58597533614941,42
"3448","г. Павлово",1960,1.82931543707186,42
"3449","г. Саров",1960,1.95965957646067,42
"3450","Дальнеконстантиновский район",1960,2.00453551469993,42
"3451","Дивеевский район",1960,1.94365708335744,42
"3452","Княгининский район",1960,1.91062687509869,42
"3453","Ковернинский район",1960,2.07826249765961,42
"3454","Краснобаковский район",1960,1.77506954563518,42
"3455","Краснооктябрьский район",1960,1.7115642208662,42
"3456","Кстовский район",1960,1.86303371510841,42
"3457","Кулебакский район",1960,1.96045101705479,42
"3458","Лукояновский район",1960,1.72303206997085,42
"3459","Лысковский район",1960,1.65209625869524,42
"3460","Навашинский район",1960,1.63071112079611,42
"3461","Павловский район",1960,1.82293473986166,42
"3462","Первомайский район",1960,1.99253362119372,42
"3463","Перевозский район",1960,1.99664429530201,42
"3464","Пильнинский район",1960,1.68190272666113,42
"3465","Починковский район",1960,1.67255874751196,42
"3466","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1960,1.74825305831881,42
"3467","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1960,1.91568918711264,42
"3468","Семеновский район",1960,1.78342674139311,42
"3469","Сергачский район",1960,1.76735848528135,42
"3470","Сеченовский район",1960,1.93168300005665,42
"3471","Сокольский район",1960,1.96212356411052,42
"3472","Сосновский район",1960,1.74176101205482,42
"3473","Спасский район",1960,1.9756952210542,42
"3474","Тонкинский район",1960,2.01068743773209,42
"3475","Тоншаевский район",1960,1.93529237162363,42
"3476","Уренский район",1960,1.9599849473156,42
"3477","Чкаловский район",1960,1.82262900426069,42
"3478","Шарангский район",1960,2.00394938930739,42
